测量里程,中线北坐标X,中线东坐标Y,中线高程H
280102,3805412.531,463890.6619,43.821344
280103,3805412.74,463889.684,43.821701
280104,3805412.949,463888.7059,43.821857
280105,3805413.157,463887.7279,43.822434
280106,3805413.366,463886.7499,43.82285
280107,3805413.575,463885.772,43.822876
280108,3805413.784,463884.7941,43.822883
280109,3805413.993,463883.8163,43.823319
280110,3805414.202,463882.8384,43.823986
280111,3805414.411,463881.8604,43.824782
280112,3805414.619,463880.8823,43.825179
280113,3805414.828,463879.9043,43.825195
280114,3805415.037,463878.9264,43.825012
280115,3805415.245,463877.9484,43.825008
280116,3805415.454,463876.9703,43.825515
280117,3805415.662,463875.9923,43.825911
280118,3805415.871,463875.0144,43.826257
280119,3805416.08,463874.0364,43.826674
280119.82,3805416.251,463873.2345,43.827171
280120,3805416.289,463873.0584,43.82728
280121,3805416.497,463872.0805,43.827637
280122,3805416.706,463871.1025,43.828173
280123,3805416.915,463870.1246,43.82889
280124,3805417.124,463869.1467,43.829496
280125,3805417.333,463868.1687,43.829723
280126,3805417.542,463867.1907,43.829439
280127,3805417.75,463866.2128,43.829406
280128,3805417.959,463865.2348,43.830032
280129,3805418.168,463864.2568,43.830729
280130,3805418.377,463863.2789,43.831165
280131,3805418.585,463862.3009,43.831371
280132,3805418.794,463861.323,43.831608
280133,3805419.004,463860.3451,43.832024
280134,3805419.212,463859.3672,43.832481
280135,3805419.421,463858.3892,43.832907
280136,3805419.63,463857.4113,43.833274
280137,3805419.839,463856.4333,43.8335
280138,3805420.047,463855.4553,43.833677
280139,3805420.256,463854.4773,43.834043
280140,3805420.465,463853.4994,43.83463
280141,3805420.673,463852.5213,43.835186
280142,3805420.882,463851.5433,43.835642
280143,3805421.091,463850.5654,43.835729
280144,3805421.3,463849.5874,43.835695
280145,3805421.509,463848.6095,43.835922
280146,3805421.717,463847.6315,43.836498
280147,3805421.926,463846.6536,43.836955
280148,3805422.135,463845.6757,43.837171
280149,3805422.344,463844.6977,43.837478
280150,3805422.553,463843.7198,43.837914
280151,3805422.762,463842.7419,43.838511
280152,3805422.971,463841.7639,43.839077
280153,3805423.179,463840.7859,43.839124
280154,3805423.389,463839.808,43.83901
280155,3805423.598,463838.8301,43.839026
280156,3805423.806,463837.8521,43.839473
280157,3805424.015,463836.8741,43.840269
280158,3805424.224,463835.8961,43.840756
280159,3805424.433,463834.9182,43.840692
280160,3805424.641,463833.9402,43.840809
280161,3805424.85,463832.9623,43.841445
280162,3805425.059,463831.9844,43.842202
280163,3805425.268,463831.0064,43.842548
280164,3805425.477,463830.0284,43.842605
280165,3805425.685,463829.0505,43.842881
280166,3805425.894,463828.0725,43.843437
280167,3805426.103,463827.0945,43.843824
280168,3805426.312,463826.1166,43.84404
280169,3805426.521,463825.1387,43.844247
280170,3805426.729,463824.1607,43.844193
280171,3805426.938,463823.1826,43.84449
280172,3805427.146,463822.2046,43.845176
280173,3805427.355,463821.2267,43.845583
280174,3805427.564,463820.2488,43.845289
280175,3805427.773,463819.2708,43.845136
280176,3805427.982,463818.2929,43.845492
280177,3805428.191,463817.3151,43.846279
280178,3805428.4,463816.3371,43.847035
280179,3805428.609,463815.3592,43.847891
280180,3805428.819,463814.3814,43.848598
280181,3805429.028,463813.4036,43.849104
280182,3805429.237,463812.4257,43.849751
280183,3805429.446,463811.4478,43.850307
280184,3805429.655,463810.4699,43.850584
280185,3805429.865,463809.492,43.85063
280186,3805430.074,463808.5141,43.850667
280187,3805430.282,463807.5361,43.851173
280188,3805430.491,463806.5581,43.85177
280189,3805430.7,463805.5802,43.852256
280190,3805430.909,463804.6023,43.852322
280191,3805431.118,463803.6244,43.852529
280192,3805431.327,463802.6464,43.853005
280193,3805431.535,463801.6684,43.853482
280194,3805431.744,463800.6904,43.853838
280195,3805431.953,463799.7125,43.853885
280196,3805432.161,463798.7345,43.853891
280197,3805432.37,463797.7565,43.853828
280198,3805432.579,463796.7786,43.853964
280199,3805432.788,463795.8007,43.854591
280200,3805432.997,463794.8227,43.855217
280201,3805433.206,463793.8448,43.855654
280202,3805433.415,463792.8669,43.8557
280203,3805433.624,463791.8889,43.855916
280204,3805433.832,463790.9109,43.856153
280205,3805434.041,463789.9328,43.856459
280206,3805434.25,463788.9549,43.856536
280207,3805434.458,463787.9769,43.856802
280208,3805434.667,463786.999,43.857519
280209,3805434.876,463786.0211,43.857745
280210,3805435.085,463785.0432,43.858112
280211,3805435.294,463784.0653,43.858678
280212,3805435.504,463783.0874,43.859435
280213,3805435.713,463782.1095,43.860131
280214,3805435.922,463781.1317,43.860607
280215,3805436.131,463780.1537,43.861014
280216,3805436.34,463779.1758,43.86122
280217,3805436.548,463778.1978,43.861807
280218,3805436.757,463777.2198,43.862583
280219,3805436.966,463776.2419,43.86318
280220,3805437.175,463775.264,43.863266
280221,3805437.384,463774.286,43.863153
280222,3805437.592,463773.308,43.863209
280223,3805437.801,463772.33,43.863606
280224,3805438.01,463771.352,43.864022
280225,3805438.218,463770.3741,43.864449
280226,3805438.427,463769.3961,43.865065
280227,3805438.636,463768.4182,43.865711
280228,3805438.846,463767.4403,43.866018
280229,3805439.054,463766.4624,43.866194
280230,3805439.263,463765.4844,43.866321
280231,3805439.472,463764.5065,43.866337
280232,3805439.681,463763.5285,43.866364
280233,3805439.89,463762.5506,43.86696
280234,3805440.099,463761.5726,43.867107
280234.69,3805440.243,463760.8977,43.867111
280235,3805440.308,463760.5947,43.867113
280236,3805440.517,463759.6168,43.86745
280237,3805440.726,463758.6389,43.868076
280238,3805440.935,463757.6611,43.868722
280239,3805441.144,463756.6832,43.869629
280240,3805441.354,463755.7054,43.870665
280241,3805441.563,463754.7274,43.871182
280242,3805441.771,463753.7495,43.871678
280243,3805441.98,463752.7716,43.872285
280244,3805442.189,463751.7935,43.872721
280245,3805442.397,463750.8155,43.872808
280246,3805442.606,463749.8375,43.873054
280247,3805442.814,463748.8594,43.873351
280248,3805443.023,463747.8814,43.873717
280249,3805443.231,463746.9034,43.874234
280250,3805443.441,463745.9255,43.87445
280251,3805443.649,463744.9476,43.874536
280252,3805443.858,463743.9696,43.874863
280253,3805444.066,463742.9915,43.875319
280254,3805444.275,463742.0135,43.875406
280255,3805444.483,463741.0354,43.875602
280256,3805444.691,463740.0573,43.876159
280257,3805444.9,463739.0793,43.876475
280258,3805445.108,463738.1013,43.876342
280259,3805445.317,463737.1233,43.876728
280260,3805445.526,463736.1454,43.877565
280261,3805445.735,463735.1675,43.878121
280262,3805445.944,463734.1895,43.877987
280263,3805446.152,463733.2116,43.877654
280264,3805446.361,463732.2336,43.87761
280265,3805446.57,463731.2556,43.878217
280266,3805446.779,463730.2776,43.879203
280267,3805446.987,463729.2996,43.8801
280268,3805447.196,463728.3217,43.880406
280269,3805447.405,463727.3437,43.879913
280270,3805447.614,463726.3658,43.879559
280271,3805447.823,463725.3878,43.879396
280272,3805448.032,463724.4099,43.879612
280273,3805448.24,463723.432,43.880089
280274,3805448.449,463722.4539,43.881015
280275,3805448.658,463721.476,43.882101
280276,3805448.867,463720.4981,43.882888
280277,3805449.076,463719.5202,43.883004
280278,3805449.285,463718.5422,43.882791
280279,3805449.494,463717.5643,43.882667
280280,3805449.703,463716.5864,43.882884
280281,3805449.912,463715.6084,43.88328
280282,3805450.12,463714.6305,43.883627
280283,3805450.329,463713.6525,43.884133
280284,3805450.538,463712.6745,43.88475
280285,3805450.746,463711.6966,43.885386
280286,3805450.955,463710.7186,43.886332
280287,3805451.164,463709.7407,43.886649
280288,3805451.373,463708.7628,43.886815
280289,3805451.582,463707.7848,43.886842
280290,3805451.791,463706.8069,43.886838
280291,3805452,463705.8289,43.887335
280292,3805452.208,463704.8509,43.888111
280293,3805452.417,463703.8729,43.888778
280294,3805452.626,463702.895,43.889104
280295,3805452.835,463701.917,43.889311
280296,3805453.043,463700.9391,43.889477
280297,3805453.253,463699.9612,43.890174
280298,3805453.462,463698.9833,43.89097
280299,3805453.671,463698.0053,43.891336
280300,3805453.88,463697.0274,43.891053
280301,3805454.089,463696.0496,43.890979
280302,3805454.298,463695.0716,43.891346
280303,3805454.506,463694.0936,43.892032
280304,3805454.715,463693.1156,43.892229
280305,3805454.924,463692.1377,43.892005
280306,3805455.133,463691.1597,43.892072
280307,3805455.341,463690.1817,43.892688
280308,3805455.55,463689.2038,43.893085
280309,3805455.759,463688.2259,43.893571
280310,3805455.968,463687.2478,43.894077
280311,3805456.176,463686.2698,43.894554
280312,3805456.385,463685.2919,43.8948
280313,3805456.594,463684.314,43.894787
280314,3805456.803,463683.336,43.894673
280315,3805457.011,463682.358,43.89513
280316,3805457.22,463681.38,43.895836
280317,3805457.429,463680.4021,43.896353
280318,3805457.638,463679.4243,43.896819
280319,3805457.848,463678.4464,43.897086
280320,3805458.057,463677.4685,43.897502
280321,3805458.265,463676.4905,43.897989
280322,3805458.474,463675.5125,43.898575
280323,3805458.683,463674.5346,43.898941
280324,3805458.892,463673.5566,43.899528
280325,3805459.1,463672.5787,43.900084
280326,3805459.309,463671.6007,43.900271
280327,3805459.519,463670.6228,43.900607
280328,3805459.727,463669.6449,43.901154
280329,3805459.936,463668.6669,43.90161
280330,3805460.145,463667.689,43.901757
280331,3805460.354,463666.711,43.902053
280332,3805460.563,463665.7331,43.90251
280333,3805460.772,463664.7552,43.902916
280334,3805460.981,463663.7774,43.903042
280335,3805461.19,463662.7995,43.903089
280336,3805461.399,463661.8215,43.903555
280337,3805461.608,463660.8436,43.903952
280338,3805461.817,463659.8656,43.904328
280339,3805462.025,463658.8875,43.904865
280340,3805462.233,463657.9095,43.905291
280341,3805462.442,463656.9315,43.905598
280342,3805462.652,463655.9537,43.905714
280343,3805462.86,463654.9757,43.905811
280344,3805463.069,463653.9978,43.906307
280345,3805463.278,463653.0199,43.907134
280346,3805463.487,463652.042,43.90767
280347,3805463.696,463651.064,43.908286
280348,3805463.905,463650.0861,43.908473
280349,3805464.114,463649.1082,43.908409
280349.748,3805464.271,463648.3765,43.908526
280350,3805464.323,463648.1303,43.908566
280351,3805464.532,463647.1522,43.909102
280352,3805464.74,463646.1742,43.909819
280353,3805464.949,463645.1963,43.910185
280354,3805465.158,463644.2183,43.910612
280355,3805465.366,463643.2403,43.910768
280356,3805465.575,463642.2623,43.910895
280357,3805465.784,463641.2845,43.911471
280358,3805465.993,463640.3066,43.912447
280359,3805466.202,463639.3286,43.913124
280360,3805466.411,463638.3507,43.91289
280361,3805466.62,463637.3728,43.912787
280362,3805466.829,463636.3948,43.913333
280363,3805467.038,463635.4168,43.9142
280364,3805467.246,463634.4388,43.915096
280365,3805467.455,463633.4608,43.915083
280366,3805467.663,463632.4828,43.914839
280367,3805467.872,463631.5048,43.915186
280368,3805468.081,463630.5268,43.915922
280369,3805468.289,463629.5488,43.916229
280370,3805468.498,463628.5708,43.916085
280371,3805468.707,463627.5929,43.916081
280372,3805468.916,463626.6149,43.916528
280373,3805469.124,463625.6369,43.917404
280374,3805469.332,463624.6588,43.918391
280375,3805469.541,463623.6809,43.918527
280376,3805469.75,463622.7029,43.918444
280377,3805469.958,463621.7249,43.91837
280378,3805470.167,463620.7468,43.918297
280379,3805470.376,463619.7689,43.918313
280380,3805470.585,463618.7911,43.91863
280381,3805470.794,463617.8131,43.919576
280382,3805471.003,463616.8353,43.920562
280383,3805471.212,463615.8574,43.921159
280384,3805471.421,463614.8794,43.920835
280385,3805471.63,463613.9014,43.920582
280386,3805471.838,463612.9234,43.920868
280387,3805472.047,463611.9453,43.922015
280388,3805472.255,463610.9674,43.923241
280389,3805472.464,463609.9894,43.924028
280390,3805472.673,463609.0115,43.924054
280391,3805472.883,463608.0337,43.924331
280392,3805473.092,463607.0558,43.925107
280393,3805473.3,463606.0778,43.925884
280394,3805473.509,463605.0998,43.92599
280395,3805473.718,463604.1219,43.925556
280396,3805473.927,463603.1439,43.925193
280397,3805474.135,463602.1659,43.925249
280398,3805474.344,463601.188,43.926026
280399,3805474.553,463600.21,43.927252
280400,3805474.762,463599.232,43.928119
280401,3805474.97,463598.254,43.928605
280402,3805475.179,463597.276,43.928632
280403,3805475.388,463596.2981,43.928978
280404,3805475.596,463595.3201,43.929605
280405,3805475.805,463594.3422,43.929741
280406,3805476.014,463593.3643,43.929607
280407,3805476.223,463592.3864,43.929764
280408,3805476.432,463591.4084,43.93007
280409,3805476.641,463590.4304,43.930537
280410,3805476.85,463589.4524,43.930973
280411,3805477.058,463588.4744,43.93156
280412,3805477.267,463587.4964,43.931756
280413,3805477.476,463586.5185,43.931903
280414,3805477.685,463585.5405,43.932279
280415,3805477.893,463584.5626,43.932676
280416,3805478.102,463583.5846,43.932622
280417,3805478.311,463582.6066,43.932549
280418,3805478.519,463581.6286,43.933305
280419,3805478.728,463580.6506,43.934511
280420,3805478.936,463579.6726,43.935258
280421,3805479.145,463578.6946,43.935594
280422,3805479.354,463577.7166,43.935721
280423,3805479.562,463576.7386,43.936147
280424,3805479.771,463575.7607,43.936894
280425,3805479.98,463574.7827,43.93762
280426,3805480.189,463573.8047,43.938497
280427,3805480.398,463572.8268,43.938883
280428,3805480.606,463571.8489,43.93911
280429,3805480.815,463570.8709,43.938986
280430,3805481.024,463569.893,43.939272
280431,3805481.233,463568.915,43.939949
280432,3805481.442,463567.937,43.940835
280433,3805481.651,463566.9591,43.941412
280434,3805481.859,463565.9811,43.941638
280435,3805482.068,463565.0032,43.941625
280436,3805482.277,463564.0252,43.942051
280437,3805482.486,463563.0473,43.943028
280438,3805482.695,463562.0693,43.943924
280439,3805482.903,463561.0914,43.944361
280440,3805483.112,463560.1134,43.944477
280441,3805483.321,463559.1354,43.944664
280442,3805483.53,463558.1574,43.94485
280443,3805483.738,463557.1794,43.945456
280444,3805483.947,463556.2014,43.946133
280445,3805484.156,463555.2235,43.946479
280446,3805484.365,463554.2456,43.946096
280447,3805484.573,463553.2676,43.945852
280448,3805484.782,463552.2896,43.946219
280449,3805484.991,463551.3117,43.947185
280450,3805485.2,463550.3338,43.947872
280451,3805485.409,463549.3559,43.948548
280452,3805485.618,463548.3779,43.948865
280453,3805485.827,463547.4,43.948761
280454,3805486.036,463546.422,43.948637
280455,3805486.244,463545.4441,43.948844
280456,3805486.453,463544.466,43.94897
280457,3805486.661,463543.488,43.948867
280458,3805486.87,463542.5099,43.948983
280459,3805487.078,463541.5319,43.94935
280459.683,3805487.22,463540.8638,43.949942
280460,3805487.286,463540.5538,43.950216
280461,3805487.495,463539.5759,43.950733
280462,3805487.704,463538.598,43.950929
280463,3805487.914,463537.6201,43.951116
280464,3805488.122,463536.6422,43.951482
280465,3805488.331,463535.6643,43.951959
280466,3805488.54,463534.6864,43.952655
280467,3805488.749,463533.7084,43.953301
280468,3805488.958,463532.7304,43.953568
280469,3805489.167,463531.7525,43.953594
280470,3805489.376,463530.7745,43.953801
280471,3805489.584,463529.7965,43.954337
280472,3805489.793,463528.8186,43.954824
280473,3805490.002,463527.8407,43.95501
280474,3805490.211,463526.8627,43.955157
280475,3805490.419,463525.8847,43.955623
280476,3805490.628,463524.9068,43.95642
280477,3805490.838,463523.9289,43.956989
280478,3805491.047,463522.951,43.957505
