136125,13.9,26.7
136125.625,14.2,26.9
136126.25,15.1,26.9
136126.875,15.8,26.9
136127.5,16.2,26.9
136128.125,17.1,27
136128.75,17,26.9
136129.375,17.4,26.5
136130,18.5,26
136130.625,19.3,25.4
136131.25,19.8,24.9
136131.875,20.9,24.6
136132.5,21.1,24.4
136133.125,21.7,24.2
136133.75,22,23.9
136134.375,22.8,23.5
136135,22.8,23.1
136135.625,23.2,22.8
136136.25,24.2,22.6
136136.875,24.4,22.6
136137.5,25.3,22.5
136138.125,25.9,22.2
136138.75,26.9,22.2
136139.375,27,22.3
136140,27.7,22.6
136140.625,28.2,22.9
136141.25,29.2,23.2
136141.875,29.3,23.4
136142.5,29.9,23.4
136143.125,30.3,23.1
136143.75,30.7,22.7
136144.375,30.9,22.4
136145,31.5,22.1
136145.625,31.2,21.9
136146.25,31.6,21.7
136146.875,31.9,21.3
136147.5,33,20.8
136148.125,32.9,20.3
136148.75,33.5,19.9
136149.375,33.9,19.5
136150,34.3,19
136150.625,35.1,18.6
136151.25,35.2,18.2
136151.875,35.8,18.1
136152.5,36.4,18
136153.125,36.6,17.8
